day_date;category;amount_cents;details;id
"2020-08-20";"Health";26,87;"Detail 1271";1694
"2020-08-21";"Saving";3,96;"Detail 1272";1695
"2020-08-22";"Other";24,53;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1696
"2020-08-23";"Housing";22,14;"Detail 1273";1697
"2020-08-24";"Transportation";7,2;"Detail 1274";1698
"2020-08-25";"Food";17,65;"Detail 1275";1699
"2020-08-26";"Utilities";15,78;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1700
"2020-08-27";"Insurance";24,49;"Detail 1276";1701
"2020-08-28";"Health";9,08;"Detail 1277";1702
"2020-08-29";"Saving";17,04;"Detail 1278";1703
"2020-08-30";"Other";21,44;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1704
"2020-08-31";"Housing";10,76;"Detail 1279";1705
"2020-09-01";"Transportation";11,75;"Detail 1280";1706
"2020-09-02";"Food";11,39;"Detail 1281";1707
"2020-09-03";"Utilities";17,47;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1708
"2020-09-04";"Insurance";20,99;"Detail 1282";1709
"2020-09-05";"Health";0,55;"Detail 1283";1710
"2020-09-06";"Saving";8,87;"Detail 1284";1711
"2020-09-07";"Other";6,31;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1712
"2020-09-08";"Housing";12,17;"Detail 1285";1713
"2020-09-09";"Transportation";23,65;"Detail 1286";1714
"2020-09-10";"Food";25,83;"Detail 1287";1715
"2020-09-11";"Utilities";2,53;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1716
"2020-09-12";"Insurance";17,97;"Detail 1288";1717
"2020-09-13";"Health";21,74;"Detail 1289";1718
"2020-09-14";"Saving";6,25;"Detail 1290";1719
"2020-09-15";"Other";12,04;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1720
"2020-09-16";"Housing";9,63;"Detail 1291";1721
"2020-09-17";"Transportation";4,88;"Detail 1292";1722
"2020-09-18";"Food";0,96;"Detail 1293";1723
"2020-09-19";"Utilities";28,34;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1724
"2020-09-20";"Insurance";11,52;"Detail 1294";1725
"2020-09-21";"Health";19,83;"Detail 1295";1726
"2020-09-22";"Saving";11,02;"Detail 1296";1727
"2020-09-23";"Other";4,89;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1728
"2020-09-24";"Housing";2,36;"Detail 1297";1729
"2020-09-25";"Transportation";11,42;"Detail 1298";1730
"2020-09-26";"Food";6,42;"Detail 1299";1731
"2020-09-27";"Utilities";14,8;"Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail Detail DetailDetailDetailDetail";1732
"2020-09-28";"Insurance";3,08;"Detail 1300";1733
"2020-09-29";"Health";10,42;"Detail 1301";1734
"2020-09-30";"Saving";23,28;"Detail 1302";1735
